CommentId,WorkerId,GSRightCount,Weight,FormalityRating,RespectRating,StereotypeRating,ToxicityRating,formalityCoded,respectCoded,stereotypeCoded,toxicityCoded,Platform,Comment,TOXICITY_SCORE,SEVERE_TOXICITY_SCORE,IDENTITY_ATTACK_SCORE,INSULT_SCORE,PROFANITY_SCORE,THREAT_SCORE
nw12,A1ZZ7YO3YASNIP,3,1.0,Very informal,Slightly Disrespectful,Present,Hard_To_Say,4,2,3,4,1,"Oh well.
It's the South.
Thinning of the herd/Darwinism.
Just stay the hell out of decent States.",0.37527052,0.23559551,0.3872907,0.29198359999999995,0.33439115,0.34734812
yt1,A1ZZ7YO3YASNIP,3,1.0,Informal,Slightly Disrespectful,Not present,Hard_To_Say,3,2,1,4,2,Are they going to pressure clean the customer before & after?,0.036209333999999996,0.01247818,0.012036638999999998,0.014615206,0.009137516,0.08243305
yt19,A1ZZ7YO3YASNIP,3,1.0,Informal,Partially Respectful,Not present,Not_Toxic,3,3,1,2,2,"Seeing him turn into spiderman was the best one, god damn Miles Morales right there. An Amazingly talented dude.",0.66791856,0.3479038,0.17200176,0.5637008000000001,0.876051,0.14492773
tw22,A1ZZ7YO3YASNIP,3,1.0,Informal,Slightly Disrespectful,Not present,Hard_To_Say,3,2,1,4,3,"Destroying the livelihoods and honorable service of empowered black women. What a fail Seattle, what a fail...",0.7030649999999999,0.5056305,0.8568503000000001,0.640011,0.27980578,0.41388378
yt20,A1ZZ7YO3YASNIP,3,1.0,Informal,Partially Respectful,Not present,Not_Toxic,3,3,1,2,2,This is so crazy and dumb that I love it - might be the first time I buy a football jersey,0.6862022,0.34685346,0.19547836,0.70795655,0.6911254,0.11440424
tw8,A1ZZ7YO3YASNIP,3,1.0,Informal,Slightly Disrespectful,Not present,Hard_To_Say,3,2,1,4,3,Who did the shooting? I don’t trust your stories. Possible BS.,0.24028872,0.07503338,0.033183082999999995,0.13285254,0.18660478,0.29038864
yt15,A1ZZ7YO3YASNIP,3,1.0,Informal,Slightly Disrespectful,Not present,Not_Toxic,3,2,1,2,2,Make sure to block all the mucus projectiles coming out of your chin,0.5260894,0.39130214,0.4199476,0.4257138,0.26686645,0.61497104
nw17,A1ZZ7YO3YASNIP,3,1.0,Informal,Partially Respectful,Not present,Not_Toxic,3,3,1,2,1,"This guy effectively stole 200,000 dollars. Personally, I think he deserves much more time. He is no different than car thief or burglar. At least 10 years and he will be out in 6",0.53490317,0.22655538,0.11701443,0.6356477,0.15550550000000002,0.2282507
tw19,A3KPQ7L5FS8SD6,2,0.75,Informal,Slightly Disrespectful,Possibly present,Toxic,3,2,2,6,3,Great. So threats of violence work. Caving to this pressure will just cause more people to act violently to get their way. This country is fvcked,0.6048689,0.4502947,0.39621818,0.55886924,0.6200901,0.7081935
tw1,A3KPQ7L5FS8SD6,2,0.75,Informal,Slightly Disrespectful,Present,Hard_To_Say,3,2,3,4,3,If you're not a senior you can't shop in the morning,0.0788915,0.021012487000000003,0.067487605,0.05795362,0.027678598,0.034484982000000004
nw13,A3KPQ7L5FS8SD6,2,0.75,Informal,Slightly Disrespectful,Present,Hard_To_Say,3,2,3,4,1,"Just a bunch of Democrat cover up... Clinton's, Prince Edward, and all Epstien Democrat party done this... Epstien didn't kill himself....",0.40332764,0.17565106,0.095212765,0.34357459999999995,0.08748921,0.69911623
nw16,A3KPQ7L5FS8SD6,2,0.75,Informal,Partially Respectful,Possibly present,Hard_To_Say,3,3,2,4,1,"Haha, an entire closet full of toilet paper outta quell any panic known to man; I guess it did for a whole bunch of people.",0.5154597,0.23135361,0.20459111,0.6356477,0.20641817,0.15440285
nw12,A3KPQ7L5FS8SD6,2,0.75,Informal,Slightly Disrespectful,Present,Toxic,3,2,3,6,1,"Oh well.
It's the South.
Thinning of the herd/Darwinism.
Just stay the hell out of decent States.",0.37527052,0.23559551,0.3872907,0.29198359999999995,0.33439115,0.34734812
yt1,A3KPQ7L5FS8SD6,2,0.75,Formal,Slightly Disrespectful,Not present,Hard_To_Say_Toxic,2,2,1,5,2,Are they going to pressure clean the customer before & after?,0.036209333999999996,0.01247818,0.012036638999999998,0.014615206,0.009137516,0.08243305
yt19,A3KPQ7L5FS8SD6,2,0.75,Informal,Slightly Disrespectful,Not present,Toxic,3,2,1,6,2,"Seeing him turn into spiderman was the best one, god damn Miles Morales right there. An Amazingly talented dude.",0.66791856,0.3479038,0.17200176,0.5637008000000001,0.876051,0.14492773
tw22,A3KPQ7L5FS8SD6,2,0.75,Informal,Slightly Disrespectful,Present,Hard_To_Say_Toxic,3,2,3,5,3,"Destroying the livelihoods and honorable service of empowered black women. What a fail Seattle, what a fail...",0.7030649999999999,0.5056305,0.8568503000000001,0.640011,0.27980578,0.41388378
tw8,A3KPQ7L5FS8SD6,2,0.75,Formal,Partially Respectful,Not present,Not_Toxic,2,3,1,2,3,Who did the shooting? I don’t trust your stories. Possible BS.,0.24028872,0.07503338,0.033183082999999995,0.13285254,0.18660478,0.29038864
yt15,A3KPQ7L5FS8SD6,2,0.75,Informal,Partially Respectful,Not present,Hard_To_Say,3,3,1,4,2,Make sure to block all the mucus projectiles coming out of your chin,0.5260894,0.39130214,0.4199476,0.4257138,0.26686645,0.61497104
nw17,A3KPQ7L5FS8SD6,2,0.75,Formal,Partially Respectful,Present,Hard_To_Say,2,3,3,4,1,"This guy effectively stole 200,000 dollars. Personally, I think he deserves much more time. He is no different than car thief or burglar. At least 10 years and he will be out in 6",0.53490317,0.22655538,0.11701443,0.6356477,0.15550550000000002,0.2282507
tw27,A70L26UXLTGLC,3,1.0,Very informal,Disrespectful,Not present,Toxic,4,1,1,6,3,No shit Sherlock,0.8987716999999998,0.6082759,0.15481149,0.53848475,0.96143436,0.13294645
yt8,A70L26UXLTGLC,3,1.0,Informal,Slightly Disrespectful,Possibly present,Toxic,3,2,2,6,2,How mysogonystic is it to think that Rachel doesn't mind being one of the few ladies stuck in a bubble with 400 black studs who had to leave girlfriends and groupies at home,0.24741256,0.1429892,0.39528117,0.25044113,0.15885088,0.19604763
nw25,A70L26UXLTGLC,3,1.0,Formal,Disrespectful,Possibly present,Toxic,2,1,2,6,1,Please make sure to take your medication. Your insanity and ignorance is showing.,0.8005691,0.31039473,0.09758273,0.8736919,0.14758603,0.14753829999999998
nw11,A70L26UXLTGLC,3,1.0,Informal,Respectful,Possibly present,Very_Toxic,3,4,2,7,1,She shouldn't have apologized. No one should EVER apologize for calling out terrorists. Stick to your convictions AND STOP APOLOGIZING FOR DOING THE RIGHT THING!,0.31089434,0.11496169,0.22804719,0.32095668,0.05696521,0.20971963
tw18,A70L26UXLTGLC,3,1.0,Very informal,Disrespectful,Heavily present,Toxic,4,1,4,6,3,"The confederacy was 5 yrs long. I have socks twice that age, yall wanna put my socks on your flag?  Lemme know, i'll ship ya a few pair.  Who boasts about racists losers, then gets upset cause the racist symbol is taken down by the flag of the country that won the war...????",0.58530396,0.30607077,0.5574555,0.68993574,0.17842884,0.28234783
tw11,A70L26UXLTGLC,3,1.0,Formal,Respectful,Not present,Not_Toxic,2,4,1,2,3,"This will never be allowed, it violates people's rights",0.32066518,0.20985213,0.32488242,0.20617409,0.23105088,0.50694495
yt7,A70L26UXLTGLC,3,1.0,Informal,Disrespectful,Heavily present,Toxic,3,1,4,6,2,"Motorcyclists expressing their individuality . . . in an enormous mass, a gigantic herd of loners ?
Don't make me laugh.",0.2062317,0.10534048,0.16506183,0.19417474,0.11696745,0.14348769
nw10,A70L26UXLTGLC,3,1.0,Informal,Disrespectful,Present,Toxic,3,1,3,6,1,"Good job agent, trying to prevent people from thinking for themselves and drawing obviously logical conclusions. We should all bow down and silence our selves like good little cattle eh?",0.3074283,0.14659184,0.16404341,0.2910614,0.08624035,0.47456288
yt16,A70L26UXLTGLC,3,1.0,Informal,Disrespectful,Possibly present,Not_Toxic,3,1,2,2,2,"2020 is literally just shooting us with a gun
",0.54515606,0.34062913,0.21707003,0.20500557,0.23169228,0.8763936
nw5,A70L26UXLTGLC,3,1.0,Informal,Disrespectful,Possibly present,Toxic,3,1,2,6,1,The dictionary should have a picture of her next to the definition for shallow.,0.12768525,0.03027916,0.043130595,0.15008987,0.036911096000000004,0.07589299999999999
tw27,A219VCQZADQ45W,3,1.0,Very informal,Disrespectful,Not present,Toxic,4,1,1,6,3,No shit Sherlock,0.8987716999999998,0.6082759,0.15481149,0.53848475,0.96143436,0.13294645
yt8,A219VCQZADQ45W,3,1.0,Informal,Slightly Disrespectful,Possibly present,Hard_To_Say,3,2,2,4,2,How mysogonystic is it to think that Rachel doesn't mind being one of the few ladies stuck in a bubble with 400 black studs who had to leave girlfriends and groupies at home,0.24741256,0.1429892,0.39528117,0.25044113,0.15885088,0.19604763
nw25,A219VCQZADQ45W,3,1.0,Informal,Disrespectful,Possibly present,Toxic,3,1,2,6,1,Please make sure to take your medication. Your insanity and ignorance is showing.,0.8005691,0.31039473,0.09758273,0.8736919,0.14758603,0.14753829999999998
nw11,A219VCQZADQ45W,3,1.0,Informal,Slightly Disrespectful,Not present,Hard_To_Say_Toxic,3,2,1,5,1,She shouldn't have apologized. No one should EVER apologize for calling out terrorists. Stick to your convictions AND STOP APOLOGIZING FOR DOING THE RIGHT THING!,0.31089434,0.11496169,0.22804719,0.32095668,0.05696521,0.20971963
tw13,A219VCQZADQ45W,3,1.0,Informal,Disrespectful,Present,Toxic,3,1,3,6,3,"Why use quotes for that word? They're talking about footballers. Ah wait, it's because you're an entitled American who thinks that word means twats in costumes and helmets, right?",0.3897899,0.11592222,0.21228699999999998,0.43719992,0.23145972,0.045241385999999995
tw18,A219VCQZADQ45W,3,1.0,Informal,Slightly Disrespectful,Possibly present,Toxic,3,2,2,6,3,"The confederacy was 5 yrs long. I have socks twice that age, yall wanna put my socks on your flag?  Lemme know, i'll ship ya a few pair.  Who boasts about racists losers, then gets upset cause the racist symbol is taken down by the flag of the country that won the war...????",0.58530396,0.30607077,0.5574555,0.68993574,0.17842884,0.28234783
tw11,A219VCQZADQ45W,3,1.0,Formal,Respectful,Not present,Not_Toxic,2,4,1,2,3,"This will never be allowed, it violates people's rights",0.32066518,0.20985213,0.32488242,0.20617409,0.23105088,0.50694495
yt7,A219VCQZADQ45W,3,1.0,Informal,Disrespectful,Possibly present,Toxic,3,1,2,6,2,"Motorcyclists expressing their individuality . . . in an enormous mass, a gigantic herd of loners ?
Don't make me laugh.",0.2062317,0.10534048,0.16506183,0.19417474,0.11696745,0.14348769
nw10,A219VCQZADQ45W,3,1.0,Informal,Disrespectful,Possibly present,Toxic,3,1,2,6,1,"Good job agent, trying to prevent people from thinking for themselves and drawing obviously logical conclusions. We should all bow down and silence our selves like good little cattle eh?",0.3074283,0.14659184,0.16404341,0.2910614,0.08624035,0.47456288
yt16,A219VCQZADQ45W,3,1.0,Informal,Respectful,Not present,Not_Toxic,3,4,1,2,2,"2020 is literally just shooting us with a gun
",0.54515606,0.34062913,0.21707003,0.20500557,0.23169228,0.8763936
nw5,A219VCQZADQ45W,3,1.0,Formal,Slightly Disrespectful,Not present,Hard_To_Say,2,2,1,4,1,The dictionary should have a picture of her next to the definition for shallow.,0.12768525,0.03027916,0.043130595,0.15008987,0.036911096000000004,0.07589299999999999
tw27,A3OKWRLKLYVH4F,3,1.0,Very informal,Slightly Disrespectful,Not present,Hard_To_Say,4,2,1,4,3,No shit Sherlock,0.8987716999999998,0.6082759,0.15481149,0.53848475,0.96143436,0.13294645
yt8,A3OKWRLKLYVH4F,3,1.0,Very formal,Slightly Disrespectful,Present,Hard_To_Say_Toxic,1,2,3,5,2,How mysogonystic is it to think that Rachel doesn't mind being one of the few ladies stuck in a bubble with 400 black studs who had to leave girlfriends and groupies at home,0.24741256,0.1429892,0.39528117,0.25044113,0.15885088,0.19604763
nw25,A3OKWRLKLYVH4F,3,1.0,Very formal,Disrespectful,Not present,Very_Toxic,1,1,1,7,1,Please make sure to take your medication. Your insanity and ignorance is showing.,0.8005691,0.31039473,0.09758273,0.8736919,0.14758603,0.14753829999999998
yt26,A3OKWRLKLYVH4F,3,1.0,Very informal,Slightly Disrespectful,Not present,Not_Toxic,4,2,1,2,2,Not calling people a b*tch is just common decency,0.86194164,0.68020445,0.481655,0.88075686,0.91128254,0.16031899
nw11,A3OKWRLKLYVH4F,3,1.0,Informal,Partially Respectful,Not present,Hard_To_Say_Toxic,3,3,1,5,1,She shouldn't have apologized. No one should EVER apologize for calling out terrorists. Stick to your convictions AND STOP APOLOGIZING FOR DOING THE RIGHT THING!,0.31089434,0.11496169,0.22804719,0.32095668,0.05696521,0.20971963
tw13,A3OKWRLKLYVH4F,3,1.0,Very informal,Disrespectful,Heavily present,Very_Toxic,4,1,4,7,3,"Why use quotes for that word? They're talking about footballers. Ah wait, it's because you're an entitled American who thinks that word means twats in costumes and helmets, right?",0.3897899,0.11592222,0.21228699999999998,0.43719992,0.23145972,0.045241385999999995
tw18,A3OKWRLKLYVH4F,3,1.0,Informal,Slightly Disrespectful,Present,Toxic,3,2,3,6,3,"The confederacy was 5 yrs long. I have socks twice that age, yall wanna put my socks on your flag?  Lemme know, i'll ship ya a few pair.  Who boasts about racists losers, then gets upset cause the racist symbol is taken down by the flag of the country that won the war...????",0.58530396,0.30607077,0.5574555,0.68993574,0.17842884,0.28234783
tw11,A3OKWRLKLYVH4F,3,1.0,Very formal,Respectful,Not present,Not_Toxic,1,4,1,2,3,"This will never be allowed, it violates people's rights",0.32066518,0.20985213,0.32488242,0.20617409,0.23105088,0.50694495
yt7,A3OKWRLKLYVH4F,3,1.0,Informal,Disrespectful,Possibly present,Hard_To_Say_Toxic,3,1,2,5,2,"Motorcyclists expressing their individuality . . . in an enormous mass, a gigantic herd of loners ?
Don't make me laugh.",0.2062317,0.10534048,0.16506183,0.19417474,0.11696745,0.14348769
nw10,A3OKWRLKLYVH4F,3,1.0,Informal,Disrespectful,Not present,Very_Toxic,3,1,1,7,1,"Good job agent, trying to prevent people from thinking for themselves and drawing obviously logical conclusions. We should all bow down and silence our selves like good little cattle eh?",0.3074283,0.14659184,0.16404341,0.2910614,0.08624035,0.47456288
yt16,A3OKWRLKLYVH4F,3,1.0,Informal,Slightly Disrespectful,Not present,Not_Toxic,3,2,1,2,2,"2020 is literally just shooting us with a gun
",0.54515606,0.34062913,0.21707003,0.20500557,0.23169228,0.8763936
nw5,A3OKWRLKLYVH4F,3,1.0,Formal,Disrespectful,Not present,Not_Toxic_Hard_To_Say,2,1,1,3,1,The dictionary should have a picture of her next to the definition for shallow.,0.12768525,0.03027916,0.043130595,0.15008987,0.036911096000000004,0.07589299999999999
tw27,A2SRSKSRN6NA3E,3,1.0,Very informal,Slightly Disrespectful,Present,Toxic,4,2,3,6,3,No shit Sherlock,0.8987716999999998,0.6082759,0.15481149,0.53848475,0.96143436,0.13294645
yt8,A2SRSKSRN6NA3E,3,1.0,Informal,Slightly Disrespectful,Possibly present,Hard_To_Say,3,2,2,4,2,How mysogonystic is it to think that Rachel doesn't mind being one of the few ladies stuck in a bubble with 400 black studs who had to leave girlfriends and groupies at home,0.24741256,0.1429892,0.39528117,0.25044113,0.15885088,0.19604763
nw25,A2SRSKSRN6NA3E,3,1.0,Informal,Disrespectful,Present,Toxic,3,1,3,6,1,Please make sure to take your medication. Your insanity and ignorance is showing.,0.8005691,0.31039473,0.09758273,0.8736919,0.14758603,0.14753829999999998
yt26,A2SRSKSRN6NA3E,3,1.0,Formal,Partially Respectful,Possibly present,Not_Toxic,2,3,2,2,2,Not calling people a b*tch is just common decency,0.86194164,0.68020445,0.481655,0.88075686,0.91128254,0.16031899
nw11,A2SRSKSRN6NA3E,3,1.0,Informal,Partially Respectful,Possibly present,Hard_To_Say,3,3,2,4,1,She shouldn't have apologized. No one should EVER apologize for calling out terrorists. Stick to your convictions AND STOP APOLOGIZING FOR DOING THE RIGHT THING!,0.31089434,0.11496169,0.22804719,0.32095668,0.05696521,0.20971963
